Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,PGN LABEL,PGN
-273741000,08FFF832,TRUE,Rx,0,8,AF,0,0,0,0,FF,FF,FF,Proprietary B,FFF8
-273740000,18EFFF00,TRUE,Rx,0,8,64,10,11,11,6E,7,0,7D,Proprietary A,EFFF
-273740000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,D0,0,FF,FC,Proprietary B,FF52
-273740000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,4F,ED,Proprietary B,FF71
-273739000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-273737000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-273737000,1CEC0531,TRUE,Rx,0,8,11,2,1,FF,FF,0,D7,0,Transport Protocol - Connection Mgmt,EC05
-273737000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,18,1C,FF,Electronic Transmission Controller 1,F002
-273736000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-273732000,10EFAF23,TRUE,Rx,0,8,F0,0D,F2,FF,FF,0,FF,FF,Proprietary A,EFAF
-273732000,0CF00300,TRUE,Rx,0,8,FF,FE,1C,FF,FF,FF,98,FF,Electronic Engine Controller 2,F003
-273731000,0CF00400,TRUE,Rx,0,8,F0,FF,92,24,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-273731000,04F00332,TRUE,Rx,0,8,FF,0,1C,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-273730000,10EFAF31,TRUE,Rx,0,8,F0,0D,F1,0,4,FF,FF,FF,Proprietary A,EFAF
-273730000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,D4,0,FF,FC,Proprietary B,FF52
-273730000,0CEFFF31,TRUE,Rx,0,8,F7,1,FF,FF,FF,FF,FF,FF,Proprietary A,EFFF
-273729000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-273729000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,5F,F0,Proprietary B,FF71
-273728000,04EFFF05,TRUE,Rx,0,8,64,15,D6,F0,E5,17,10,0E,Proprietary A,EFFF
-273728000,08FFFEBE,TRUE,Rx,0,8,AC,FF,FF,F9,F9,FF,5,1,Proprietary B,FFFE
-273727000,10EFAF47,TRUE,Rx,0,8,F0,0D,F2,10,FF,FF,FF,FF,Proprietary A,EFAF
-273727000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-273727000,1CEB3105,TRUE,Rx,0,8,1,8,0,88,2,7,0F,13,"ISO Transport Protocol, Data Transfer",EB31
-273727000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-273726000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5A,Proprietary D,FF50
-273726000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,18,1C,FF,Electronic Transmission Controller 1,F002
-273726000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-273725000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,30,Proprietary E,00FF
-273724000,0CFFF336,TRUE,Rx,0,8,5,C4,3,FF,FF,FF,FF,FF,Proprietary B,FFF3
-273723000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-273722000,1CEB3105,TRUE,Rx,0,8,2,20,30,FF,FF,FF,FF,FF,"ISO Transport Protocol, Data Transfer",EB31
-273722000,0CF00300,TRUE,Rx,0,8,FF,FE,1C,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-273721000,0CF00400,TRUE,Rx,0,8,F0,FF,92,22,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-273721000,04F00332,TRUE,Rx,0,8,FF,0,1C,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-273720000,18F00B05,TRUE,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,Electronic Steering Control,F00B
-273720000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,D8,0,FF,FC,Proprietary B,FF52
-273719000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,6F,D7,Proprietary B,FF71
-273719000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-273719000,14FFFA05,TRUE,Rx,0,8,1,5,FF,FF,CF,FF,1D,1,Proprietary B,FFFA
-273717000,0CFFF823,TRUE,Rx,0,8,80,C0,0,0,0,0,FF,FF,Proprietary B,FFF8
-273717000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-273717000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,20,1C,FF,Electronic Transmission Controller 1,F002
-273716000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-273712000,1CEC0531,TRUE,Rx,0,8,13,9,0,2,FF,0,D7,0,Transport Protocol - Connection Mgmt,EC05
-273712000,0CF00300,TRUE,Rx,0,8,FF,FE,1C,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-273711000,0CF00400,TRUE,Rx,0,8,F0,FF,92,28,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-273711000,04F00332,TRUE,Rx,0,8,FF,0,1C,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-273711000,08FFF832,TRUE,Rx,0,8,0F,0,0,FF,FF,FF,FF,FF,Proprietary B,FFF8
-273710000,08FEF105,TRUE,Rx,0,8,FF,0,0,CF,FF,FF,FF,FF,Cruise Control/Vehicle Speed 1,FEF1
-273710000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,DC,0,FF,FC,Proprietary B,FF52
-273710000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,7F,CA,Proprietary B,FF71
-273709000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-273708000,04EFFF05,TRUE,Rx,0,8,64,15,D7,F0,E5,17,10,0E,Proprietary A,EFFF
-273708000,18FFF8BE,TRUE,Rx,0,8,71,FF,FF,FE,4,FF,FF,FF,Proprietary B,FFF8
-273707000,10EFAF47,TRUE,Rx,0,8,F0,0D,F3,FF,FF,0,FF,FF,Proprietary A,EFAF
-273707000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-273707000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-273707000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5B,Proprietary D,FF50
-273706000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,20,1C,FF,Electronic Transmission Controller 1,F002
-273706000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-273706000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,62,Proprietary E,00FF
-273705000,0CFF4503,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,Proprietary B,FF45
-273703000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-273703000,1CE72617,TRUE,Rx,0,8,A8,3B,4,FF,38,4,0,0,Node-to-Virtual Terminal,E726
-273702000,0CF00300,TRUE,Rx,0,8,FF,FE,1C,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-273701000,0CF00400,TRUE,Rx,0,8,F0,FF,92,28,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-273701000,04F00332,TRUE,Rx,0,8,FF,0,1C,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-273701000,18EFFF00,TRUE,Rx,0,8,64,1E,FF,FF,FF,FF,0,0,Proprietary A,EFFF
-273701000,18F02300,TRUE,Rx,0,8,0,0,F0,FF,FF,0,FF,FF,Aftertreatment 1 SCR Dosing System Information 1,F023
-273700000,18FDC332,TRUE,Rx,0,8,0,FF,0,FF,FF,FF,FF,FF,Electronic Engine Controller 15,FDC3
-273700000,08F00105,TRUE,Rx,0,8,FF,0,FF,CF,0,0,FF,FF,Electronic Brake Controller 1,F001
-273700000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,E0,0,FF,FC,Proprietary B,FF52
-273699000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,8F,71,Proprietary B,FF71
-273699000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-273699000,18EFFF05,TRUE,Rx,0,8,F2,24,FC,FF,FF,FF,FF,FF,Proprietary A,EFFF
-273698000,18FFFB00,TRUE,Rx,0,8,0,30,0D,0E,3,0,0,0,Proprietary B,FFFB
-273698000,1CE72617,TRUE,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,Node-to-Virtual Terminal,E726
-273697000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-273696000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,20,1C,FF,Electronic Transmission Controller 1,F002
-273696000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-273696000,18EF3117,TRUE,Rx,0,8,F2,0E,0,0,A0,0,0,0,Proprietary A,EF31
-273693000,18EFFF26,TRUE,Rx,0,8,F1,7,0,0,FF,FF,FF,FF,Proprietary A,EFFF
-273692000,10EFAF23,TRUE,Rx,0,8,F0,0D,F3,0,FF,FF,FF,FF,Proprietary A,EFAF
-273692000,0CF00300,TRUE,Rx,0,8,FF,FE,1C,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-273691000,0CF00400,TRUE,Rx,0,8,F0,FF,92,26,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-273691000,04F00332,TRUE,Rx,0,8,FF,0,1C,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-273691000,08FFF832,TRUE,Rx,0,8,AF,0,0,0,0,FF,FF,FF,Proprietary B,FFF8
-273690000,18FEDF00,TRUE,Rx,0,8,83,20,1C,FF,FF,FF,FF,0,Electronic Engine Controller 3,FEDF
-273690000,10EFAF31,TRUE,Rx,0,8,F0,0D,F2,FF,0,FF,FF,FF,Proprietary A,EFAF
-273690000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,E4,0,FF,FC,Proprietary B,FF52
-273690000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,9F,6C,Proprietary B,FF71
-273689000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-273689000,18EF2617,TRUE,Rx,0,8,F1,8,0,40,0,0,2,0,Proprietary A,EF26
-273689000,18FF1905,TRUE,Rx,0,8,8B,0B,FF,FF,FF,FF,FF,FF,Proprietary B,FF19
-273688000,1CFF7205,TRUE,Rx,0,8,0,0,14,1,FF,FF,FF,FF,Proprietary B,FF72
-273688000,0CFDD6D0,TRUE,Rx,0,8,1,0,1,0,FF,FF,FF,FF,Basic Joystick Message 1,FDD6
-273688000,04EFFF05,TRUE,Rx,0,8,64,15,D8,F0,81,17,10,0E,Proprietary A,EFFF
-273688000,0CFFFEBE,TRUE,Rx,0,8,F3,FF,FF,F0,FF,FF,FF,FF,Proprietary B,FFFE
-273687000,1CE61726,TRUE,Rx,0,8,A8,3B,4,0,38,4,0,0,Virtual Terminal-to-Node,E617
-273687000,08FFFEBE,TRUE,Rx,0,8,AC,FF,FF,F9,F9,FF,5,1,Proprietary B,FFFE
-273687000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-273686000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-273686000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5C,Proprietary D,FF50
-273686000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,20,1C,FF,Electronic Transmission Controller 1,F002
-273686000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-273685000,10EFAF47,TRUE,Rx,0,8,F0,0D,F4,0,FF,FF,FF,FF,Proprietary A,EFAF
-273685000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,4,Proprietary E,00FF
-273683000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-273682000,0CF00300,TRUE,Rx,0,8,FF,FE,1C,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-273681000,0CF00400,TRUE,Rx,0,8,F0,FF,92,20,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-273681000,18FEF200,TRUE,Rx,0,8,6F,0,FF,FF,FF,FF,FF,FF,Fuel Economy (Liquid),FEF2
-273681000,04F00332,TRUE,Rx,0,8,FF,0,1C,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-273680000,18FDCD31,TRUE,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,Operator Wiper and Washer Controls Message,FDCD
-273680000,0CFDD8F6,TRUE,Rx,0,8,1,0,FF,FF,FF,FF,FF,FF,Basic Joystick Message 2,FDD8
-273680000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,E8,0,FF,FC,Proprietary B,FF52
-273680000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,AF,4B,Proprietary B,FF71
-273679000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-273678000,18FF19BE,TRUE,Rx,0,8,FF,FF,A2,6C,15,1,FF,FF,Proprietary B,FF19
-273677000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-273677000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,20,1C,FF,Electronic Transmission Controller 1,F002
-273676000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-273676000,0CFF4003,TRUE,Rx,0,8,3,0,0,0,FF,FF,FF,5,Proprietary B,FF40
-273672000,0CF00300,TRUE,Rx,0,8,FF,FE,1C,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-273672000,0CF00400,TRUE,Rx,0,8,F0,FF,92,24,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-273671000,18FE5600,TRUE,Rx,0,8,E3,3F,E3,FF,1F,1F,FF,FF,Aftertreatment 1 Diesel Exhaust Fluid Tank 1 Information 1,FE56
-273671000,04F00332,TRUE,Rx,0,8,FF,0,1C,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-273670000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,EC,0,FF,FC,Proprietary B,FF52
-273670000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,BF,56,Proprietary B,FF71
-273670000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-273669000,18FEA847,TRUE,Rx,0,8,7E,FF,FF,FF,FF,FF,FF,FF,Articulation Control,FEA8
-273668000,04EFFF05,TRUE,Rx,0,8,64,15,D9,F0,81,17,10,0E,Proprietary A,EFFF
-273668000,0CFFF823,TRUE,Rx,0,8,80,C0,0,0,0,0,FF,FF,Proprietary B,FFF8
-273667000,10EFAF47,TRUE,Rx,0,8,F0,0D,F0,10,0,0,FF,FF,Proprietary A,EFAF
-273667000,18D83105,TRUE,Rx,0,8,0,19,FF,FF,FF,FF,FF,FF,Memory Access Response,D831
-273667000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-273667000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-273666000,18D90531,TRUE,Rx,0,8,1E,19,50,0,0,80,FF,FF,Memory Access Request,D905
-273666000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5A,Proprietary D,FF50
-273666000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,20,1C,FF,Electronic Transmission Controller 1,F002
-273665000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-273665000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,26,Proprietary E,00FF
-273665000,0CFF1E03,TRUE,Rx,0,8,3,0,2,FF,83,F3,F0,5,Proprietary B,FF1E
-273665000,0CFF4103,TRUE,Rx,0,8,FF,FF,FF,FF,FF,85,53,90,Proprietary B,FF41
-273664000,08F00136,TRUE,Rx,0,8,FF,FF,FF,CF,FF,FF,FF,FF,Electronic Brake Controller 1,F001
-273663000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-273663000,18FFFBAF,TRUE,Rx,0,8,0,20,0,0,40,3,FF,FF,Proprietary B,FFFB
-273662000,0CF00300,TRUE,Rx,0,8,FF,FE,1C,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-273661000,0CF00400,TRUE,Rx,0,8,F0,FF,92,2A,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-273661000,04F00332,TRUE,Rx,0,8,FF,0,1C,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-273661000,08FFF832,TRUE,Rx,0,8,0F,0,0,FF,FF,FF,FF,FF,Proprietary B,FFF8
-273660000,08FEF105,TRUE,Rx,0,8,FF,0,0,CF,FF,FF,FF,FF,Cruise Control/Vehicle Speed 1,FEF1
-273660000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,F0,0,FF,FC,Proprietary B,FF52
-273659000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,CF,5,Proprietary B,FF71
-273659000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-273657000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-273657000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,20,1C,FF,Electronic Transmission Controller 1,F002
-273656000,0CF00503,TRUE,Rx,0,8,7D,FF,FF,7D,FF,FF,FF,FF,Electronic Transmission Controller 2,F005
-273656000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-273656000,0CFF4503,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,Proprietary B,FF45
-273654000,18FFFE36,TRUE,Rx,0,8,2,FF,FF,FF,F0,FF,FF,FF,Proprietary B,FFFE
-273652000,10EFAF23,TRUE,Rx,0,8,F0,0D,F4,FF,FF,14,FF,FF,Proprietary A,EFAF
-273652000,0CF00300,TRUE,Rx,0,8,FF,FE,1C,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-273651000,0CF00400,TRUE,Rx,0,8,F0,FF,92,1E,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-273651000,0CFFFE31,TRUE,Rx,0,8,5,1F,41,13,0,FF,FF,FF,Proprietary B,FFFE
-273651000,04F00332,TRUE,Rx,0,8,FF,0,1C,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-273650000,18F02300,TRUE,Rx,0,8,0,0,F0,FF,FF,0,FF,FF,Aftertreatment 1 SCR Dosing System Information 1,F023
-273650000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,F4,0,FF,FC,Proprietary B,FF52
-273650000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,DF,18,Proprietary B,FF71
-273649000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-273649000,0CEFFF31,TRUE,Rx,0,8,F7,1,FF,FF,FF,FF,FF,FF,Proprietary A,EFFF
-273649000,10EFAF31,TRUE,Rx,0,8,F0,0D,F3,FF,0,FF,FF,FF,Proprietary A,EFAF
-273648000,18FDC332,TRUE,Rx,0,8,0,FF,0,FF,FF,FF,FF,FF,Electronic Engine Controller 15,FDC3
-273648000,04EFFF05,TRUE,Rx,0,8,64,15,DA,F0,7D,17,10,0E,Proprietary A,EFFF
-273648000,08FFFEBE,TRUE,Rx,0,8,AC,FF,FF,F9,F9,FF,5,1,Proprietary B,FFFE
-273647000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-273647000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-273646000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5A,Proprietary D,FF50
-273646000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,20,1C,FF,Electronic Transmission Controller 1,F002
-273646000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-273645000,10EFAF47,TRUE,Rx,0,8,F0,0D,F1,FF,FF,0,FF,FF,Proprietary A,EFAF
-273645000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,30,Proprietary E,00FF
-273643000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-273642000,0CF00300,TRUE,Rx,0,8,FF,FE,1D,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-273641000,0CF00400,TRUE,Rx,0,8,F0,FF,92,10,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-273641000,18EFFF00,TRUE,Rx,0,8,64,10,11,11,75,7,0,7D,Proprietary A,EFFF
-273641000,04F00332,TRUE,Rx,0,8,FF,0,1D,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-273641000,08FFF832,TRUE,Rx,0,8,AF,0,0,0,0,FF,FF,FF,Proprietary B,FFF8
-273640000,0CFDE605,TRUE,Rx,0,8,0,FA,FF,FF,FF,FF,FF,FF,Hydraulic Braking System,FDE6
-273640000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,F8,0,FF,FC,Proprietary B,FF52
-273639000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,EF,3F,Proprietary B,FF71
-273639000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-273637000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-273637000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,20,1C,FF,Electronic Transmission Controller 1,F002
-273636000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-273632000,0CF00300,TRUE,Rx,0,8,FF,FE,1D,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-273631000,0CF00400,TRUE,Rx,0,8,F0,FF,93,0E,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-273631000,04F00332,TRUE,Rx,0,8,FF,0,1D,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-273630000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,C0,0,FF,FC,Proprietary B,FF52
-273630000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,0F,99,Proprietary B,FF71
-273630000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-273629000,04EFFF05,TRUE,Rx,0,8,64,15,DB,F0,7D,17,10,0E,Proprietary A,EFFF
-273628000,10EFAF47,TRUE,Rx,0,8,F0,0D,F2,10,FF,FF,FF,FF,Proprietary A,EFAF
-273627000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-273627000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-273627000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5A,Proprietary D,FF50
-273626000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,20,1C,FF,Electronic Transmission Controller 1,F002
-273626000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-273626000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,62,Proprietary E,00FF
-273624000,0CFFF336,TRUE,Rx,0,8,5,C4,3,FF,FF,FF,FF,FF,Proprietary B,FFF3
-273623000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-273622000,0CF00300,TRUE,Rx,0,8,FF,FE,1C,FF,FF,FF,98,FF,Electronic Engine Controller 2,F003
-273622000,0CF00400,TRUE,Rx,0,8,F0,FF,93,18,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-273621000,18FEEF00,TRUE,Rx,0,8,5,FF,FF,5F,23,7D,9,FA,Engine Fluid Level/Pressure 1,FEEF
-273621000,04F00332,TRUE,Rx,0,8,FF,0,1C,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-273620000,18F00605,TRUE,Rx,0,8,FF,CC,FF,FF,FF,FF,FF,FF,Electronic Axle Controller 1,F006
-273620000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,C4,0,FF,FC,Proprietary B,FF52
-273620000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,1F,84,Proprietary B,FF71
-273619000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-273618000,0CFFF823,TRUE,Rx,0,8,80,C0,0,0,0,0,FF,FF,Proprietary B,FFF8
-273617000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-273617000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,18,1C,FF,Electronic Transmission Controller 1,F002
-273616000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-273612000,0CF00300,TRUE,Rx,0,8,FF,FE,1C,FF,FF,FF,98,FF,Electronic Engine Controller 2,F003
-273611000,0CF00400,TRUE,Rx,0,8,F0,FF,93,1E,1C,FF,F0,FF,Electronic Engine Controller 1,F004
-273611000,04F00332,TRUE,Rx,0,8,FF,0,1C,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-273611000,08FFF832,TRUE,Rx,0,8,0F,0,0,FF,FF,FF,FF,FF,Proprietary B,FFF8
-273610000,0CFEFA05,TRUE,Rx,0,8,FF,FF,FF,FD,FF,FF,FF,FF,Brakes 1,FEFA
-273610000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,C8,0,FF,FC,Proprietary B,FF52
-273610000,08FEF105,TRUE,Rx,0,8,FF,0,0,CF,FF,FF,FF,FF,Cruise Control/Vehicle Speed 1,FEF1
-273609000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-273609000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,2F,A3,Proprietary B,FF71
-273609000,10EFAF31,TRUE,Rx,0,8,F0,0D,F4,FF,0,FF,FF,FF,Proprietary A,EFAF
-273608000,04EFFF05,TRUE,Rx,0,8,64,15,DC,F0,B5,18,10,0E,Proprietary A,EFFF
-273608000,18FFF8BE,TRUE,Rx,0,8,71,FF,FF,FE,4,FF,FF,FF,Proprietary B,FFF8
